Module	Section	Sample Name	Source
STAR	SummaryLog	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/20.Log.final.out
STAR	SummaryLog	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/17.Log.final.out
STAR	SummaryLog	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/2.Log.final.out
STAR	SummaryLog	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/33.Log.final.out
FastQC (raw)	all_sections	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/29_fastqc.zip
FastQC (raw)	all_sections	20_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/20_2_fastqc.zip
FastQC (raw)	all_sections	5_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/5_2_fastqc.zip
FastQC (raw)	all_sections	2_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/2_2_fastqc.zip
FastQC (raw)	all_sections	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/30_fastqc.zip
FastQC (raw)	all_sections	5_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/5_1_fastqc.zip
FastQC (raw)	all_sections	17_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/17_2_fastqc.zip
FastQC (raw)	all_sections	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/33_fastqc.zip
FastQC (raw)	all_sections	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/27_fastqc.zip
FastQC (raw)	all_sections	17_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/17_1_fastqc.zip
FastQC (raw)	all_sections	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/32_fastqc.zip
FastQC (raw)	all_sections	20_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/20_1_fastqc.zip
FastQC (raw)	all_sections	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/26_fastqc.zip
FastQC (raw)	all_sections	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/28_fastqc.zip
FastQC (raw)	all_sections	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/31_fastqc.zip
FastQC (raw)	all_sections	2_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/raw/2_1_fastqc.zip
Cutadapt	all_sections	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/32.fastq.gz_trimming_report.txt
Cutadapt	all_sections	5_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/5_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/28.fastq.gz_trimming_report.txt
Cutadapt	all_sections	2_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/2_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	20_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/20_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	2_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	17_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/17_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	17_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/17_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	5_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/5_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/31.fastq.gz_trimming_report.txt
Cutadapt	all_sections	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/29.fastq.gz_trimming_report.txt
Cutadapt	all_sections	20_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/20_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/30.fastq.gz_trimming_report.txt
Cutadapt	all_sections	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/27.fastq.gz_trimming_report.txt
Cutadapt	all_sections	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/33.fastq.gz_trimming_report.txt
Cutadapt	all_sections	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/trim_log/26.fastq.gz_trimming_report.txt
FastQC (trimmed)	all_sections	2_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/2_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/33_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	17_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/17_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/31_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	5_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/5_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	5_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/5_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/30_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	2_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/2_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/28_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	20_2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/20_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	17_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/17_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	20_1	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/20_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/27_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/26_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/29_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/fastqc/trim/32_trimmed_fastqc.zip
